system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_01_01_0_0,15051,4352.608695652174,0.2264628,0.29772645,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47508660029104,22.924173626312708]}"
2022_01_01_1_0,15019,2146.2391304347825,0.11274812,0.12140589,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60148469173042,23.01410568553873]}"
2022_01_01_2_0,14987,5038.326086956522,0.22990647,0.29937533,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.43991853982017,23.07705812699695]}"
2022_01_01_3_0,14950,4639.021739130435,0.21172163,0.2841223,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51428496169284,22.906187214467504]}"
2022_01_01_4_0,15026,4357.652173913043,0.18375841,0.24035715,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39124171097743,23.041085303306538]}"
2022_01_01_5_0,15018,4557.565217391304,0.20842877,0.3279705,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68421137325066,23.113030950687353]}"
2022_01_01_6_0,14996,2084.717391304348,0.11972634,0.12559368,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56249989602284,22.996119273693527]}"
2022_01_01_7_0,14994,2043.7826086956522,0.103444286,0.17074494,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60641568244475,23.00511247961613]}"
2022_01_01_8_0,15022,3491.891304347826,0.19112115,0.22878009,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4939042288539,23.03209209738393]}"
2022_01_01_9_0,15023,1720.391304347826,0.08897482,0.07903232,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59171380777985,23.01410568553873]}"
2022_01_01_10_0,15025,1396.6304347826087,0.067142755,0.06433361,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.64549661313927,23.00511247961613]}"
2022_01_01_11_0,15010,1842.9782608695652,0.07321303,0.06879596,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58678329668841,23.023098891461334]}"
2022_01_01_12_0,15014,4229.630434782609,0.2025676,0.2769266,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.69927404016167,22.996119273693527]}"
2022_01_01_13_0,15138,4005.6739130434785,0.20457318,0.2218459,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.65123495741969,22.870214390777093]}"
2022_01_01_14_0,15016,4283.652173913043,0.19112176,0.23801564,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71845301046318,23.104037744764746]}"
2022_01_01_15_0,15037,3555.195652173913,0.17194562,0.1742261,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.49357247113771,23.104037744764746]}"
2022_01_01_16_0,15057,2621.891304347826,0.13627352,0.1475778,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58151586476549,23.122024156609953]}"
2022_01_01_17_0,15075,3721.1521739130435,0.16326308,0.18628092,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66038855703862,22.960146450003116]}"
2022_01_01_18_0,14987,3519.5,0.15200542,0.21029116,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47446320037318,23.01410568553873]}"
2022_01_01_19_0,14992,4058.1521739130435,0.19503741,0.24921349,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44000866791028,23.05907171515174]}"
2022_01_01_20_0,15010,3620.391304347826,0.18925665,0.24073209,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.65974566359348,23.122024156609953]}"
2022_01_01_21_0,14871,3933.3478260869565,0.19620468,0.23889858,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.45515467080062,22.97813286184832]}"
2022_01_01_22_0,15105,4426.695652173913,0.20949808,0.3141223,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6464261642742,22.8612211848545]}"
2022_01_01_23_0,15076,3109.7391304347825,0.1507043,0.19814895,2022-01-01,0.14768457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46469231642263,23.01410568553873]}"
2022_01_01_24_0,15151,4099.130434782609,0.17893349,0.21856867,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.65109802899704,22.8882008026223]}"
2022_01_01_25_0,14973,1905.6739130434783,0.106272526,0.10794487,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52797597516883,23.05907171515174]}"
2022_01_01_26_0,14983,2863.1304347826085,0.096195266,0.11456483,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58177203857377,23.050078509229134]}"
2022_01_01_27_0,14897,4600.0,0.24726354,0.34868902,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51779382895755,23.18497659806816]}"
2022_01_01_28_0,15022,3491.891304347826,0.19112115,0.22878009,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4939042288539,23.03209209738393]}"
2022_01_01_29_0,15076,3109.7391304347825,0.1507043,0.19814895,2022-01-01,0.14768457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46469231642263,23.01410568553873]}"
2022_01_01_30_0,14991,4260.739130434783,0.19180073,0.23602782,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44978281316119,23.05907171515174]}"
2022_01_01_31_0,15064,2497.3695652173915,0.11069011,0.14879939,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57684670142362,23.05907171515174]}"
2022_01_01_32_0,15161,4000.8695652173915,0.19893405,0.22519708,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48980431946825,22.915180420390108]}"
2022_01_01_33_0,14985,4185.021739130435,0.1653577,0.18524869,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50377585222483,23.01410568553873]}"
2022_01_01_34_0,15017,2003.3695652173913,0.10433617,0.10214447,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5329045768982,23.050078509229134]}"
2022_01_01_35_0,15000,4406.826086956522,0.22238351,0.28317744,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51787474186833,23.149003774377753]}"
2022_01_01_36_0,15041,4667.54347826087,0.21694656,0.31140375,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68002704504516,22.942160038157912]}"
2022_01_01_37_0,15000,4410.673913043478,0.21450306,0.2880328,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60594032332091,23.131017362532557]}"
2022_01_01_38_0,15008,4408.391304347826,0.16910246,0.18951164,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59608676451002,23.166990186222957]}"
2022_01_01_39_0,15001,4221.891304347826,0.19713832,0.25541288,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4895304186384,22.951153244080515]}"
2022_01_01_40_0,15010,3848.913043478261,0.1835256,0.20766045,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.49894312303475,23.00511247961613]}"
2022_01_01_41_0,15006,4078.4565217391305,0.18519548,0.25723746,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39641700671143,22.996119273693527]}"
2022_01_01_42_0,14927,4607.130434782609,0.22927244,0.29978332,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48357206056741,23.175983392145564]}"
2022_01_01_43_0,15011,3517.4565217391305,0.19479768,0.21369947,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48386862085555,23.086051332919542]}"
2022_01_01_44_0,15007,4575.630434782609,0.21524379,0.29365337,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39597612130719,23.06806492107434]}"
2022_01_01_45_0,15042,4296.04347826087,0.18787487,0.24302585,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.69919353123602,23.01410568553873]}"
2022_01_01_46_0,14932,2608.586956521739,0.11135738,0.15712892,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58655032082466,23.07705812699695]}"
2022_01_01_47_0,15055,2183.2608695652175,0.10105205,0.12178418,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62102645963157,23.01410568553873]}"
2022_01_01_48_0,14992,4058.1521739130435,0.19503741,0.24921349,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44000866791028,23.05907171515174]}"
2022_01_01_49_0,15000,3917.4565217391305,0.18134107,0.22603312,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.54721681927775,23.149003774377753]}"
2022_01_01_50_0,15005,3558.586956521739,0.16028126,0.22996762,2022-01-01,0.1474005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46424022687789,23.104037744764746]}"
2022_01_01_53_0,14953,4685.826086956522,0.21113905,0.304907,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.43079834592835,22.969139655925723]}"
2022_01_01_54_0,15077,1988.195652173913,0.11584745,0.14851323,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62132063224091,22.960146450003116]}"
2022_01_01_55_0,15001,3662.586956521739,0.18624943,0.22567062,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5034989047508,23.06806492107434]}"
2022_01_01_56_0,15083,4134.869565217391,0.18820433,0.2257403,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48471338705612,22.942160038157912]}"
2022_01_01_57_0,15095,3786.0434782608695,0.19071877,0.20675449,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.70904362188587,22.996119273693527]}"
2022_01_01_58_0,14991,1857.195652173913,0.10494688,0.104058795,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.53319115085024,22.996119273693527]}"
2022_01_01_59_0,15071,2066.8478260869565,0.11206241,0.14108674,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.61155365104148,22.960146450003116]}"
2022_01_01_60_0,14981,2072.913043478261,0.10697956,0.12405331,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57217203987877,23.01410568553873]}"
2022_01_01_61_0,15000,4523.630434782609,0.21470164,0.28372294,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39588366714953,23.086051332919542]}"
2022_01_01_62_0,14981,2275.9347826086955,0.12637812,0.18031228,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51365198740183,22.996119273693527]}"
2022_01_01_63_0,14970,2502.3260869565215,0.12131354,0.16645005,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.55746869002323,23.023098891461334]}"
2022_01_01_64_0,15003,4726.630434782609,0.23221938,0.32230908,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73329110213113,23.041085303306538]}"
2022_01_01_65_0,14987,4087.6739130434785,0.21192618,0.24190152,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.43516965354712,23.050078509229134]}"
2022_01_01_66_0,14971,4699.95652173913,0.23358162,0.32371864,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.49475878125196,22.906187214467504]}"
2022_01_01_67_0,15069,4310.826086956522,0.21376082,0.30583534,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.70882743893023,23.050078509229134]}"
2022_01_01_68_0,15063,1934.8260869565217,0.10870601,0.123151496,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67465406364762,23.041085303306538]}"
2022_01_01_69_0,14970,4180.891304347826,0.20616838,0.2700607,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59612028162677,23.149003774377753]}"
2022_01_01_70_0,15162,4302.673913043478,0.20878851,0.26950198,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56339043254219,22.870214390777093]}"
2022_01_01_71_0,14979,3831.5434782608695,0.16698612,0.19079034,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.63045627768363,23.104037744764746]}"
2022_01_01_72_0,14986,4304.826086956522,0.19703089,0.3002092,2022-01-01,0.14687239,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46504893305007,22.960146450003116]}"
2022_01_01_73_0,15119,4514.847826086957,0.20531276,0.2813828,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62690645084335,22.8612211848545]}"
2022_01_01_74_0,15128,2700.3260869565215,0.115022756,0.11673036,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56693340986475,23.09504453884215]}"
2022_01_01_75_0,15175,4296.065217391304,0.2307803,0.3056536,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48004058156793,22.915180420390108]}"
2022_01_01_76_0,14990,3747.0652173913045,0.18667878,0.24805263,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52353263645254,22.97813286184832]}"
2022_01_01_77_0,14948,4301.782608695652,0.19441782,0.26294416,2022-01-01,0.14555219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56180596390314,23.19396980399077]}"
2022_01_01_78_0,15023,3912.021739130435,0.20367183,0.26849687,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5961609429242,23.131017362532557]}"
2022_01_01_79_0,15037,3555.195652173913,0.17194562,0.1742261,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.49357247113771,23.104037744764746]}"
2022_01_01_80_0,14964,4168.913043478261,0.21586141,0.2518874,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6156507762283,23.166990186222957]}"
2022_01_01_81_0,14990,3917.2391304347825,0.20544393,0.2630335,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51882941429636,22.951153244080515]}"
2022_01_01_82_0,15013,4424.95652173913,0.19084544,0.23070587,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66456080552402,23.166990186222957]}"
2022_01_01_83_0,14982,4599.0,0.19932263,0.25959218,2022-01-01,0.1474005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.46410922974349,23.140010568455157]}"
2022_01_01_84_0,15044,4032.4565217391305,0.17699854,0.21440303,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.63613932901613,22.93316683223531]}"
2022_01_01_85_0,14967,5161.326086956522,0.23283799,0.3609877,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.42560878062038,23.01410568553873]}"
2022_01_01_86_0,15057,3787.1521739130435,0.17205745,0.19764419,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66060993251861,22.924173626312708]}"
2022_01_01_87_0,15047,4476.739130434783,0.21569647,0.28087452,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66555160167395,22.915180420390108]}"
2022_01_01_88_0,14993,4719.673913043478,0.24655373,0.32218808,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71841801271448,23.122024156609953]}"
2022_01_01_89_0,14943,4352.95652173913,0.19755375,0.27001178,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.43093242732247,22.951153244080515]}"
2022_01_01_90_0,15061,3337.2608695652175,0.170968,0.19429076,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50328606593749,23.122024156609953]}"
2022_01_01_91_0,14981,3368.5,0.16154917,0.23783647,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.64023369243694,23.104037744764746]}"
2022_01_01_92_0,15182,4685.021739130435,0.21630538,0.27489948,2022-01-01,0.14814435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.69990700819625,22.8882008026223]}"
2022_01_01_93_0,15117,2291.1521739130435,0.12981167,0.1474597,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.56201437441068,23.104037744764746]}"
2022_01_01_94_0,14968,4520.673913043478,0.23608762,0.27597165,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5471437906541,23.18497659806816]}"
2022_01_01_95_0,14946,2834.3260869565215,0.14422625,0.11303588,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.39159564323559,22.987126067770927]}"
2022_01_01_96_0,15185,4315.217391304348,0.21561123,0.26790187,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.63638857194667,22.897194008544908]}"
2022_01_01_98_0,14896,5740.521739130435,0.2474661,0.3798345,2022-01-01,0.14798085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.42498908466838,23.140010568455157]}"
2022_01_01_99_0,15053,2806.3478260869565,0.14219804,0.13649979,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67965176333489,23.01410568553873]}"
2022_01_01_100_0,15013,2533.695652173913,0.116752654,0.14554787,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.55737998668064,23.041085303306538]}"
2022_01_01_101_0,14975,2564.5434782608695,0.12310559,0.1383943,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59154553090889,23.050078509229134]}"
2022_01_01_102_0,15025,3392.913043478261,0.17627564,0.20482866,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57754912357778,22.93316683223531]}"
2022_01_01_103_0,15114,1963.304347826087,0.10905702,0.112314776,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.55230136262688,23.086051332919542]}"
2022_01_01_104_0,15096,2837.6521739130435,0.14278567,0.18638553,2022-01-01,0.14755335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.65535678299393,22.987126067770927]}"
2022_01_01_105_0,15018,4455.434782608696,0.21064775,0.27563146,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51300941108737,23.140010568455157]}"
2022_01_01_106_0,15000,4877.282608695652,0.24107707,0.3106253,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73335633001449,23.023098891461334]}"
2022_01_01_107_0,15071,3410.521739130435,0.1593482,0.191098,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58731415781752,22.93316683223531]}"
2022_01_01_108_0,15024,4513.282608695652,0.20613647,0.2841513,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4885877585604,23.131017362532557]}"
2022_01_01_109_0,15021,3350.391304347826,0.17066865,0.20919196,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47951602315506,22.987126067770927]}"
2022_01_01_110_0,15095,4151.673913043478,0.19779006,0.28151116,2022-01-01,0.14748843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6560461773675,22.879207596699704]}"
2022_01_01_111_0,15034,2795.9347826086955,0.13552451,0.13032207,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67939074020225,23.086051332919542]}"
2022_01_01_112_0,15075,3982.021739130435,0.19616087,0.20562278,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57767796057111,22.915180420390108]}"
2022_01_01_113_0,15059,2046.0434782608695,0.09363925,0.135339,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5380240537293,23.00511247961613]}"
2022_01_01_114_0,15014,3358.5,0.16511185,0.17096977,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6450990946944,23.113030950687353]}"
2022_01_01_115_0,14980,4619.152173913043,0.21467842,0.28360593,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47388926601228,23.140010568455157]}"
2022_01_01_116_0,15082,4290.434782608696,0.23005253,0.3258769,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47523260081108,22.906187214467504]}"
2022_01_01_117_0,15014,4364.239130434783,0.16401786,0.23162094,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68412481724232,23.166990186222957]}"
2022_01_01_118_0,14949,3843.0,0.20587204,0.27056614,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.40136457433776,22.987126067770927]}"
2022_01_01_119_0,15029,3509.913043478261,0.16431849,0.21596126,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57260453315119,22.942160038157912]}"
2022_01_01_120_0,15124,4228.391304347826,0.19776496,0.27191475,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.636260387973,22.915180420390108]}"
2022_01_01_121_0,15089,2632.7391304347825,0.13654369,0.16532716,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51327370324567,23.06806492107434]}"
2022_01_01_122_0,15052,4139.130434782609,0.18521138,0.2663371,2022-01-01,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4797640867524,22.951153244080515]}"
2022_01_01_123_0,14972,2455.804347826087,0.11669588,0.13301396,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5672402255783,23.023098891461334]}"
2022_01_01_124_0,15007,4504.260869565217,0.20422402,0.28502512,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50322937481856,23.140010568455157]}"
2022_01_01_125_0,15010,4816.673913043478,0.2308761,0.33480698,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.70438972013011,22.951153244080515]}"
2022_01_01_126_0,15115,4047.021739130435,0.18881,0.27266714,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.49849608849223,23.09504453884215]}"
2022_01_01_127_0,15112,3587.6739130434785,0.17673147,0.2191115,2022-01-01,0.14814435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66567590054761,22.897194008544908]}"
2022_01_01_128_0,14986,4507.065217391304,0.21754064,0.29172707,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60102973750634,23.140010568455157]}"
2022_01_01_129_0,14944,4559.434782608696,0.2113486,0.26788938,2022-01-01,0.14913853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.45046509109444,22.951153244080515]}"
2022_01_01_130_0,15166,4827.152173913043,0.23069279,0.30292034,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72413402907583,22.915180420390108]}"
2022_01_01_131_0,15117,2711.304347826087,0.12693372,0.13247997,2022-01-01,0.14826828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.51812215635589,23.07705812699695]}"
2022_01_01_132_0,15014,4243.413043478261,0.19535664,0.2616834,2022-01-01,0.14798085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.3909517263354,23.09504453884215]}"
2022_01_01_133_0,15165,4321.826086956522,0.22334448,0.28581682,2022-01-01,0.14856058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5781071672662,22.8612211848545]}"
2022_01_01_134_0,14936,2285.978260869565,0.10984139,0.15887655,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62079648668924,23.06806492107434]}"
2022_01_01_135_0,14986,4403.608695652174,0.19009165,0.2757929,2022-01-01,0.14739543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.60616913717645,23.05907171515174]}"
2022_01_01_136_0,15086,2467.108695652174,0.11167208,0.114104,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66475393736039,23.07705812699695]}"
2022_01_01_137_0,15029,4127.130434782609,0.2122582,0.2679451,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66952438844699,23.122024156609953]}"
2022_01_01_138_0,15045,1533.0652173913043,0.07833699,0.0628359,2022-01-01,0.14744449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59191060210446,22.97813286184832]}"
2022_01_01_139_0,15061,3386.2391304347825,0.16112186,0.16288485,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.54731839830387,23.113030950687353]}"
2022_01_01_140_0,15051,4487.934782608696,0.20994283,0.29168835,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67037431842533,22.924173626312708]}"
2022_01_01_141_0,15016,4064.8478260869565,0.18041798,0.22516906,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.38641016649396,23.03209209738393]}"
2022_01_01_142_0,15055,3095.5,0.11522158,0.1364993,2022-01-01,0.14566599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67447777202156,23.09504453884215]}"
2022_01_01_143_0,15046,3969.0652173913045,0.1703271,0.21600835,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.68942264728545,23.01410568553873]}"
2022_01_01_144_0,15002,4519.54347826087,0.20355803,0.2853566,2022-01-01,0.14650686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.59118135409155,23.175983392145564]}"
2022_01_01_145_0,14992,4058.1521739130435,0.19503741,0.24921349,2022-01-01,0.14752541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.44000866791028,23.05907171515174]}"
2022_01_01_146_0,14910,4767.521739130435,0.2324647,0.31992176,2022-01-01,0.1478191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.5373604700886,23.18497659806816]}"
2022_01_01_147_0,15077,4620.717391304348,0.22629955,0.31040302,2022-01-01,0.14839832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71860093126533,23.050078509229134]}"
2022_01_01_148_0,14985,4566.108695652174,0.21134241,0.31359273,2022-01-01,0.14798085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.4544628121246,23.104037744764746]}"
2022_01_01_149_0,15056,3986.217391304348,0.1964663,0.24474245,2022-01-01,0.14833307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.66522148608529,22.969139655925723]}"
2022_01_09_0_0,14867,4352.608695652174,0.2264628,0.29772645,2022-01-09,0.14678723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47508660029104,22.924173626312708]}"
